Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.60224,0.76813,0.951348,1.3036987587599997,1.2402712067488082,l3_cache=2MB_l2_cache=1MB_decode_width=2_num_fu_intALU=8
0.60232,0.81251,0.912959,1.2916817819699997,1.179252507985549,l3_cache=2MB_l2_cache=1MB_decode_width=4_num_fu_intALU=16
0.60232,0.81215,0.914296,1.29324426312,1.1824080567935635,l3_cache=2MB_l2_cache=1MB_decode_width=4_num_fu_intALU=2
0.60232,0.81312,0.912995,1.2922896428,1.179853982428186,l3_cache=2MB_l2_cache=1MB_decode_width=4_num_fu_intALU=4
0.60232,0.81253,0.912916,1.2916392025999999,1.1791580942807813,l3_cache=2MB_l2_cache=1MB_decode_width=4_num_fu_intALU=8
0.60249,0.94606,0.899335,1.39266521425,1.2524725704575237,l3_cache=2MB_l2_cache=1MB_decode_width=8_num_fu_intALU=16
0.60249,0.94543,0.901086,1.39480904112,1.2568428996266565,l3_cache=2MB_l2_cache=1MB_decode_width=8_num_fu_intALU=2
0.60249,0.94667,0.899371,1.3932695783600002,1.253066253959212,l3_cache=2MB_l2_cache=1MB_decode_width=8_num_fu_intALU=4
0.60249,0.94607,0.899322,1.39265407632,1.252444449224255,l3_cache=2MB_l2_cache=1MB_decode_width=8_num_fu_intALU=8
0.54245,0.63202,1.464278,1.71975058266,2.5181929436762194,l3_cache=2MB_l2_cache=256kB_decode_width=1_num_fu_intALU=16
0.54245,0.63202,1.464278,1.71975058266,2.5181929436762194,l3_cache=2MB_l2_cache=256kB_decode_width=1_num_fu_intALU=2
0.54245,0.63203,1.464278,1.71976522544,2.518214384776832,l3_cache=2MB_l2_cache=256kB_decode_width=1_num_fu_intALU=4
0.54245,0.63202,1.464278,1.71975058266,2.5181929436762194,l3_cache=2MB_l2_cache=256kB_decode_width=1_num_fu_intALU=8
0.54248,0.76812,0.951365,1.246858969,1.186217983042685,l3_cache=2MB_l2_cache=256kB_decode_width=2_num_fu_intALU=16
0.54248,0.76763,0.952327,1.2476531259699999,1.1881737584956322,l3_cache=2MB_l2_cache=256kB_decode_width=2_num_fu_intALU=2
0.54248,0.76848,0.951357,1.2471909727200001,1.186523862233981,l3_cache=2MB_l2_cache=256kB_decode_width=2_num_fu_intALU=4
0.54248,0.7681,0.9514,1.246885812,1.1862871615368,l3_cache=2MB_l2_cache=256kB_decode_width=2_num_fu_intALU=8
0.54257,0.81251,0.912963,1.23713790204,1.1294611304601445,l3_cache=2MB_l2_cache=256kB_decode_width=4_num_fu_intALU=16
0.54257,0.81215,0.914303,1.2386245601599999,1.1324781512279682,l3_cache=2MB_l2_cache=256kB_decode_width=4_num_fu_intALU=2
0.54257,0.81311,0.913011,1.23775075248,1.1300800522725174,l3_cache=2MB_l2_cache=256kB_decode_width=4_num_fu_intALU=4
0.54257,0.81251,0.912959,1.23713248172,1.1294512333786095,l3_cache=2MB_l2_cache=256kB_decode_width=4_num_fu_intALU=8
0.54274,0.94606,0.89933,1.338922504,1.20413317552232,l3_cache=2MB_l2_cache=256kB_decode_width=8_num_fu_intALU=16
0.54274,0.94542,0.901097,1.34097651152,1.2083499116011376,l3_cache=2MB_l2_cache=256kB_decode_width=8_num_fu_intALU=2
0.54274,0.94666,0.899376,1.3395306143999999,1.2047416858566142,l3_cache=2MB_l2_cache=256kB_decode_width=8_num_fu_intALU=4
0.54274,0.94605,0.899345,1.3389358425499998,1.2041652553181295,l3_cache=2MB_l2_cache=256kB_decode_width=8_num_fu_intALU=8
0.56316,0.63203,1.464267,1.75007727573,2.56258040230134,l3_cache=2MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
0.56316,0.63202,1.46427,1.7500662186000002,2.562569461909422,l3_cache=2MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
0.56316,0.63203,1.464269,1.75007966611,2.5625874026152236,l3_cache=2MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.56316,0.63203,1.464267,1.75007727573,2.56258040230134,l3_cache=2MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.56319,0.76812,0.951351,1.26654309981,1.2049270445473432,l3_cache=2MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.56319,0.76762,0.952357,1.26740621917,1.2070231846700836,l3_cache=2MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
0.56319,0.76848,0.95136,1.2668975712,1.205275673336832,l3_cache=2MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.56319,0.76813,0.951348,1.2665486193599997,1.204928495930897,l3_cache=2MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.56328,0.81252,0.912953,1.2560407374,1.1467061593315422,l3_cache=2MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.56328,0.81215,0.914289,1.2575405192700002,1.1497554638228493,l3_cache=2MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.56328,0.81311,0.913005,1.25665095195,1.1473286023851097,l3_cache=2MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
