Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.78226,0.61602,1.202844,1.68191270832,2.023078609726462,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=16
0.78226,0.61573,1.204412,1.6837559318800002,2.027935849427455,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=2
0.78226,0.61581,1.203997,1.6832720857899999,2.0266545414749024,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=4
0.78226,0.61598,1.203009,1.68209530416,2.0235757897622175,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=8
0.78242,0.66174,1.201654,1.73538064064,2.0853270883476185,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=16
0.78242,0.6619,1.200985,1.7346066552,2.083236573795372,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=2
0.78242,0.66186,1.201222,1.73490091016,2.0840011411042156,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=4
0.78242,0.66202,1.200377,1.7338725538800002,2.081300734608813,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=8
0.80285,0.5858,1.29113,1.7929276745,2.3149027083771854,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
0.80285,0.58582,1.290963,1.79272158921,2.314337240971309,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
0.80285,0.5858,1.291083,1.79286240795,2.31473417624331,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.80285,0.58584,1.290839,1.7925752109100002,2.3139259926758537,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.80288,0.6,1.230271,1.72592258048,2.12335249900971,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.80288,0.59982,1.231318,1.7271697585999999,2.1266952128198344,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
0.80288,0.59993,1.23066,1.7263821546000002,2.1245894623800363,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.80288,0.59983,1.231267,1.7271105335699997,2.1265342053371326,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.80297,0.61591,1.203557,1.70770295616,2.055317846807061,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.80297,0.61567,1.204904,1.7093250105599997,2.059572542523786,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.80297,0.61604,1.202799,1.70678380899,2.052917858669363,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
0.80297,0.6159,1.203578,1.7077207168600002,2.0553750849569252,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.80313,0.66172,1.2019,1.760603215,2.1160690041084997,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.80313,0.66185,1.201369,1.75998155762,2.1143872838963818,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.80313,0.6617,1.201883,1.76055427489,2.115980253567618,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.80313,0.66179,1.201564,1.76019513488,2.1149871070469524,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
