Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.84217,0.88692,0.936356,1.61904379604,1.51600137268483,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=2
0.84217,0.88696,0.936141,1.61870948733,1.5153403181785936,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=4
0.84217,0.88697,0.936126,1.6186929116400002,1.5153005206019068,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=8
0.78214,0.62855,1.48366,2.0929843254,3.1052771242229635,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=16
0.78214,0.62857,1.483661,2.0930154093099995,3.105325335192283,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=2
0.78214,0.62858,1.483609,2.09295688848,3.105129676360924,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=4
0.78214,0.62857,1.483685,2.0930492663499995,3.105425800744499,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=8
0.78217,0.735,1.0545,1.599855765,1.6870479041925,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=16
0.78217,0.73505,1.054639,1.6001193835800003,1.6875483065794281,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=2
0.78217,0.73504,1.054369,1.5996991904899998,1.6866732357777503,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=4
0.78217,0.735,1.054437,1.5997601832900001,1.686846328387758,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=8
0.78226,0.7628,1.029251,1.5902545500599998,1.6367710859038047,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=16
0.78226,0.76281,1.029474,1.59060939318,1.6374910144345873,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=2
0.78226,0.76273,1.029356,1.5903447264399997,1.6370308862293723,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=4
0.78226,0.76268,1.029399,1.59035969106,1.6371146756174728,l3_cache=8MB_l2_cache=256kB_decode_width=4_num_fu_intALU=8
0.78242,0.84424,1.025072,1.66744361952,1.7092497659486054,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=16
0.78242,0.84423,1.025388,1.6679473902000002,1.7102932385423977,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=2
0.78242,0.84429,1.025086,1.66751764706,1.709348994754147,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=4
0.78242,0.8443,1.024947,1.6673017838400002,1.7088959614414567,l3_cache=8MB_l2_cache=256kB_decode_width=8_num_fu_intALU=8
0.80285,0.63206,1.461295,2.09682680845,3.0640825310539426,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
